视频地址,弹幕地址,弹幕时间,弹幕内容
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-26 05:17:43,下面的38们听着 姐红的时候 你们还天天背课文呢
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-26 02:38:57,变声期
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-26 02:10:45,芜湖
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-26 00:58:28,又来看甜妹了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-26 00:12:31,高一
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 22:55:57,简称老不死
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 22:36:54,09的好爱
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 22:00:11,她是我第一个觉得甜的女孩
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 21:59:37,1433223说明我对王心凌的热爱 
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 21:51:27,高中！！！
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 21:15:34,为什么我的嘴角不自觉的上扬了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 20:15:32,哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 20:05:15,哈哈哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 20:04:35,哈哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 19:43:24,40了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 19:32:22,王甜心（幻听）
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 18:14:43,高二时听的最近一段时间他突然想起王心凌。。
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 17:16:09,高中
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 16:32:15,甜到了我的心…心巴上[色]
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 16:30:46,“放开我的   甜心教主”
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 15:53:50,太甜了吧
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 15:06:17,好甜啊
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 14:46:15,哈哈哈哈这个哥们
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 14:40:16,舞台感觉独占一档
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 12:38:55,太甜了！！！！
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 12:09:54,职业选手
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 11:15:59,唱的太好了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 11:08:52,小学啊啊啊啊！
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 08:42:47,哈哈哈哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 08:42:05,我去，这大汉
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 07:05:57,我要买王心凌同款衣服。
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 07:05:24,每天必看一遍。
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 06:24:37,369你干嘛？
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 02:58:06,90和80
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-25 00:06:47,高中生不配吗？
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 23:25:24,甜美
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 23:03:52,哈哈哈哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 22:56:41,怎么放了个糙老爷们
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 22:33:48,爱你
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 22:31:58,甜在心
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 22:00:46,大家都是姨母笑
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 21:55:34,已经甜出糖尿病了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 21:45:24,这是真喜欢，眼神不骗人
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 21:43:40,甜心教主能不甜
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 19:24:46,你一票我一票，心凌八十还出道
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 19:18:21,幼儿园
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 18:55:23,幼儿园
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 16:51:33,00000000
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 16:50:54,.
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 16:50:18,+
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 15:08:54,耳机党当场去世
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 12:25:05,主要是我现在小学
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 11:15:01,哈哈哈哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 10:59:49,比那个时候更漂亮了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 10:58:44,初中
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 07:31:20,86年的，回忆啊
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 06:27:37,哈哈哈哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 03:39:35,我的眼睛无法从这鼻子挪开
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-24 01:06:16,哈哈哈，尼玛
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 23:53:44,鹰钩鼻
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 23:27:09,刚刚听得
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 23:25:02,戴佳伟
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 23:20:35,你这样信不信我敢打你一顿
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 23:01:30,yoyoyo baby
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 22:18:15,死了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 21:45:51,洗浴大哥还追星呢
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 21:25:34,08的，二年级的时候玩电脑认识了好多姐姐哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 20:59:25,齁~北北
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 20:23:57,小学：指现在小学
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 20:03:57,你们有没有听过王心凌女孩？
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 19:42:42,大学
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 18:47:17,人老心不老
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 18:33:32,电游厅的打鼓机，王心凌的歌yyds
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 18:19:10,甜死我了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 17:47:26,啊甜甜甜
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 17:18:35,，王心凌大小姐妹妹甜瓦羲节一愛移爱你小服爸
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 16:13:57,太甜啦
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 15:57:04,40了还想怎样
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 15:19:31,爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 15:18:58,爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 15:18:27,爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 15:17:51,爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 15:17:07,爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 15:16:31,爱你
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 13:43:40,08表示甜
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 12:40:35,每天一遍
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 11:09:05,四川话
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 11:07:22,听的时候正和老婆热恋中。
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 11:05:37,大学恋爱的时候听的
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 10:49:56,我胎教就听了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 10:29:05,大二
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 10:19:29,啊
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 10:19:14,啊
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 09:49:36,我好像上幼儿园听过
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 09:08:48,甜死了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 07:14:23,抠脚大汉
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 03:43:59,哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 03:33:00,初中啦
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 01:55:09,UP本人
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-23 00:45:09,圆我大学梦
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 23:06:20,就觉得听过而已
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 22:31:25,前方核能
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 22:29:55,胰岛素准备！
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 21:14:20,王心凌再胖一点就好了，太瘦咯~
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 20:57:05,注意窗外
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 18:55:08,嘘别说话我清华看的朋友：别说话我北大看的
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 18:20:04,现在
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 17:27:04,呜呜呜我的心凌baby
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 16:20:17,没有任何感觉……
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 16:00:41,愛你
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 16:00:15,好甜
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 15:57:16,太甜了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 15:36:55,多帅哦
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 14:17:51,目不转睛
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 14:02:07,高中
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 13:21:36,小学
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 11:12:28,我班级里一定要来一个
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 11:10:54,王心凌y y d s
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 11:01:07,男人致死是少年
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 09:21:28,看傻了 哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 09:20:48,笑不活了 啊哈哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 01:42:49,每天一遍
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 01:01:52,哈哈哈哈哈哈哈哈哈哈哈哈或
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 01:01:20,这是啥
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-22 00:20:34,王心仪你好好看哦
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-21 23:51:34,哇  清唱
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-21 23:26:26,甜美可爱
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-21 22:47:42,阿姨好甜
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-21 22:33:11,流口水了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-21 22:24:48,6
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-21 22:14:42,好好看
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-21 21:51:36,跟现在的90后00后的装出来是不一样
